strategy,trial,params,valid_auc,valid_logloss,valid_f1,valid_stage_score,weights_json
weighted_blend,1799,,0.8269739583135918,0.4704246236868749,0.6362675125561723,0.5931168486162053,"[0.02614163761609606, 0.11882504460013084, 0.008730419601132931, 0.2104446198367461, 0.418143703865064, 0.21771457448083006]"
weighted_blend,701,,0.8256407819977761,0.4696938717639668,0.6414627798021864,0.5930744887333274,"[0.017565592329881505, 0.11210029295906014, 0.0043729479501227785, 0.2327348294143773, 0.14260808558562263, 0.4906182517609356]"
weighted_blend,1478,,0.827222093044381,0.4707471179579527,0.6357247049462936,0.5930578162157581,"[0.16015855369742382, 0.1630454442871571, 0.014115411344121542, 0.043837105352828185, 0.48870383546421403, 0.1301396498542553]"
weighted_blend,2663,,0.8249794263048693,0.46949228109944446,0.6445485464929731,0.5930171115092042,"[0.09560501783401804, 0.0970882669744425, 0.05451576600655615, 0.16623669803781527, 0.00893728172607256, 0.5776169694210954]"
weighted_blend,643,,0.8267715433893992,0.47027276811802265,0.6360213988508024,0.5929838155344037,"[0.1796278151292109, 0.11171960858442198, 0.0069550769291427395, 0.04724764216129976, 0.3816355343383297, 0.27281432285759494]"
weighted_blend,867,,0.8274065929843231,0.4710637764888983,0.6354346383543464,0.5929771451952462,"[0.14068344227066146, 0.18621066983392182, 0.05374916591835796, 0.02940958381902192, 0.5416790967808608, 0.04826804137717622]"
weighted_blend,497,,0.8262486280028021,0.4700288078668621,0.6381972275146179,0.5929580466231914,"[0.11054435767101514, 0.039211699519081065, 0.08976325896502829, 0.09291419931420512, 0.2801249516393411, 0.38744153289132927]"
weighted_blend,196,,0.8260648425709868,0.4697772791518711,0.6381807457893702,0.5929478590330826,"[0.09521087614111447, 0.06986190084370185, 0.13568061655350705, 0.03687955809533889, 0.22575984048932324, 0.4366072078770145]"
weighted_blend,2634,,0.827482025872775,0.47121726726248886,0.6354284197252273,0.5929442017478169,"[0.0023535009145075215, 0.358346536252784, 0.0051090682618318995, 0.061282585185791494, 0.5611965269788747, 0.01171178240621049]"
weighted_blend,1681,,0.8271078937332975,0.47078225128631407,0.6357914264891009,0.5929290318062428,"[0.07300056692011589, 0.08057046707168443, 0.1648303510108478, 0.03244329005358719, 0.4689861506982016, 0.18016917424556317]"
weighted_blend,2614,,0.8250468079066249,0.4695324825815783,0.6436101825662124,0.5929155974844519,"[0.07583354545866429, 0.19921763528846295, 0.07996372623636873, 0.03964915529850986, 0.02903267254795901, 0.5763032651700352]"
weighted_blend,1811,,0.8256444242465196,0.46972470915310155,0.6405109489051095,0.592913770175115,"[0.19934271059880818, 0.10143361777630831, 0.023727882782176392, 0.027602511206580735, 0.15449152559809978, 0.4934017520380266]"
weighted_blend,1662,,0.826397838212095,0.47005839297860724,0.6369921643510897,0.5929057877797335,"[0.17318993071390856, 0.07805864025999466, 0.06734076218252326, 0.012366670799475532, 0.3080641856696733, 0.36097981037442456]"
weighted_blend,2680,,0.8258568597115139,0.4699138689294938,0.639617826058504,0.5928598253696439,"[0.10380147117346461, 0.007548155964645789, 0.06088221605243779, 0.17140734100286717, 0.20536925789869814, 0.4509915579078864]"
weighted_blend,928,,0.8269706036108017,0.4706483096378479,0.6354917653283947,0.5928405516635674,"[0.018181046308624237, 0.015766605004542675, 0.28483492763242524, 0.01353922609652636, 0.43662490719255403, 0.23105328776532752]"
weighted_blend,2360,,0.8257448387788655,0.46990515769252145,0.6401149125097937,0.5928284652705695,"[0.0382784937022263, 0.0032881564654668443, 0.10943111291089677, 0.1937589356193324, 0.18611298537361967, 0.469130315928458]"
weighted_blend,2749,,0.825036055430669,0.4695803755614873,0.643219957564457,0.5928127861722965,"[0.15598139019184099, 0.07070832506400306, 0.15671651467682976, 0.002691205682858059, 0.03820668561375412, 0.5756958787707139]"
weighted_blend,1018,,0.8271138189226412,0.4710689984272563,0.6360803553669694,0.5927775733286073,"[0.03159151153145526, 0.057785226324820936, 0.09120834366708928, 0.18647607583490347, 0.4921489235198353, 0.1407899191218958]"
weighted_blend,671,,0.8253006674159418,0.46982983099702613,0.642370793074379,0.5927754046791803,"[0.07383740366695228, 0.005216373485103715, 0.06160903413686114, 0.22646732226056956, 0.1059149631487454, 0.526954903301768]"
weighted_blend,2677,,0.8267979540495467,0.4705710860706236,0.6358282046191516,0.592772424492983,"[0.09811385168684926, 0.08084243471506938, 0.10256782005031108, 0.05037887158239696, 0.4066918742816208, 0.2614051476837525]"
weighted_blend,1388,,0.826071952798199,0.4700094050227665,0.6378392587237958,0.5927412580908318,"[0.0684294463875544, 0.15955734027140234, 0.035507319655212845, 0.06675286569354087, 0.24718378069823346, 0.4225692472940561]"
weighted_blend,405,,0.8249513252230561,0.4696238386235171,0.6433575422585,0.5927182695253692,"[0.18962142570289678, 0.08614651484738832, 0.04062227080901733, 0.0812954650546769, 0.024033849179533946, 0.5782804744064867]"
weighted_blend,2248,,0.8264410485267344,0.4702778762936192,0.6364295602874283,0.5927109691643152,"[0.008311644324654558, 0.08186352038486597, 0.12256605755289478, 0.11246866792394233, 0.3293419780851675, 0.3454481317284748]"
weighted_blend,1486,,0.8257718942390299,0.46990915329455885,0.6391267403098242,0.5927044979793124,"[0.07187898407626409, 0.09053056874590157, 0.14399460129061137, 0.025004441367635057, 0.19362745549967889, 0.474963949019909]"
weighted_blend,1391,,0.8253777123044355,0.4698345992076453,0.6413721413721414,0.592699314064905,"[0.18989437291355285, 0.021222328536398674, 0.028063786132994633, 0.11990319337171881, 0.12131047441637065, 0.5196058446289645]"
weighted_blend,1367,,0.8271137492145312,0.4710773344232761,0.6354954237962595,0.5926839286876768,"[0.023284233510452168, 0.04940946104222609, 0.20295551796428526, 0.07278165569635693, 0.49028393547839155, 0.16128519630828794]"
weighted_blend,638,,0.8250467294850014,0.469791991465767,0.643212187721903,0.5926741636172499,"[0.04522097810436311, 0.07490970268148575, 0.05797452168747137, 0.203850373295356, 0.05661138539244506, 0.5614330388388787]"
weighted_blend,9,,0.825138822611725,0.4697141345516498,0.6421603462755991,0.59266298036691,"[0.1368837969812845, 0.0706886942676835, 0.15114101956605733, 0.009016403277205716, 0.07137985552664194, 0.560890230381127]"
weighted_blend,2739,,0.8272478676180256,0.4711733900365291,0.6348848018059889,0.5926592148633536,"[0.1774256375380567, 0.035400018246043004, 0.08804802648276754, 0.09065509226055028, 0.529004501958244, 0.0794667235143385]"
weighted_blend,125,,0.8248856776105351,0.4697069141177232,0.6437845481424348,0.5926585199494941,"[0.02195347243370633, 0.033663632620452764, 0.05124274520645231, 0.30077551354896725, 0.017033891346410406, 0.5753307448440109]"
weighted_blend,2142,,0.8263499923081458,0.4702813727527617,0.6365494954824243,0.5926354557035762,"[0.13036207201719952, 0.13202003666690545, 0.05617348586987748, 0.0005262287674296432, 0.3193906599076422, 0.36152751677094563]"
weighted_blend,2921,,0.8267980063306292,0.47064533891345195,0.6352192924340798,0.5926291629563248,"[0.012480317407872608, 0.27983573374967824, 0.026038912037452233, 0.007496665335000533, 0.40831984648633857, 0.265828524983658]"
weighted_blend,23,,0.8273584333938792,0.47138832382727547,0.6348045732517947,0.5926072927025555,"[0.035748562702659026, 0.1698690194663609, 0.1663093661746075, 0.00943704595673597, 0.5503807782072784, 0.0682552274923581]"
weighted_blend,2647,,0.827420769871179,0.47140905775341496,0.6344186046511628,0.592597220141463,"[0.005426579514328141, 0.21579754568929846, 0.09592054831736631, 0.0952394165811299, 0.564825701063928, 0.02279020883394919]"
weighted_blend,2735,,0.8271857054110006,0.4712316039214989,0.6351503884204236,0.5925961409290149,"[0.009598278265085362, 0.08659322141387532, 0.1384537161242774, 0.13226799234151795, 0.5140046130872323, 0.11908217876801162]"
weighted_blend,2838,,0.8258665404252795,0.47003662519829875,0.6382447612165801,0.5925776169689574,"[0.2271387753473462, 0.04838850325176619, 0.0264101693178843, 0.028390090297335222, 0.22376875575315036, 0.4459037060325178]"
weighted_blend,2618,,0.8249203051141398,0.46971690230940044,0.6429215509467989,0.5925567061395793,"[0.003489399473478884, 0.30824744086705286, 0.03231249563584315, 0.043007600055704434, 0.02842327010660339, 0.5845197938613174]"
weighted_blend,1506,,0.827237942925875,0.4712711317999827,0.6346716298856687,0.5925488951487374,"[0.09029100871844441, 0.02223915650411126, 0.23844779769271965, 0.012372850529846068, 0.5272521991807546, 0.10939698737412414]"
weighted_blend,1776,,0.8268254626124255,0.47094597172064906,0.6356650768415474,0.5925130439342033,"[0.13587989580779972, 0.006890402216054523, 0.015468134608320075, 0.18866187400199066, 0.4443089949872177, 0.20879069837861727]"
weighted_blend,1264,,0.827340640398821,0.4713509565469842,0.6338252891902673,0.5924687641944721,"[0.15522573997942868, 0.10226013616605314, 0.11417150002113818, 0.025899531064617995, 0.5535065056618836, 0.04893658710687828]"
weighted_blend,767,,0.8271665966753675,0.47140186731247913,0.635030198446937,0.5924398193236727,"[0.05014018009023898, 0.10129991486687204, 0.008653563665004324, 0.22971548177097612, 0.5297630803933795, 0.08042777921352884]"
weighted_blend,984,,0.8258841765770903,0.47004530151214174,0.6370263348000262,0.5924064157385951,"[0.04793549676715508, 0.2654609038869787, 0.00012269836653780333, 0.01244668618635871, 0.2207637737252348, 0.45327044106773495]"
weighted_blend,879,,0.8274135115142331,0.4716005581211554,0.6339647723496178,0.5923878366818671,"[0.09368991523667061, 0.02239190688548367, 0.27155403435388226, 0.019665795321046432, 0.5820170707970675, 0.010681277405849485]"
weighted_blend,2004,,0.8266428447914514,0.4706276854223138,0.6344206974128234,0.5923665696077552,"[0.010750625654144471, 0.003921230444222458, 0.2592713665827734, 0.040694432227341336, 0.39100825500779923, 0.2943540900837191]"
weighted_blend,284,,0.8247658580830889,0.4698092672386798,0.6430868167202572,0.5923623935240516,"[0.09783221420926057, 0.15855486687918807, 0.05019475234796403, 0.08465722058647498, 0.015013638023940186, 0.593747307953172]"
weighted_blend,2082,,0.8260961066582877,0.47050414938930496,0.6371004942339374,0.5923082762208649,"[0.06002187230589366, 0.1260078544416537, 0.027141981325324107, 0.09745160043973707, 0.2996465249643847, 0.3897301665230068]"
weighted_blend,1825,,0.8270851340354073,0.4714182777888223,0.6346294449983383,0.5922867563329824,"[0.06431448075281627, 0.05174261380937441, 0.1612184036423672, 0.07095441195371413, 0.5150416181495031, 0.13672847169222485]"
weighted_blend,2837,,0.8273834150377734,0.47173932930323786,0.6340847130793271,0.5922785914874059,"[0.07770077443519532, 0.009783141182487994, 0.2843905620321638, 0.03007794754749162, 0.586482384592276, 0.01156519021038527]"
weighted_blend,2808,,0.8258868341987813,0.47031105495746833,0.6372671625090502,0.592259170104911,"[0.021224712857892434, 0.2072463486877429, 0.03047195101260522, 0.05418159023113686, 0.2473240067779407, 0.4395513904326818]"
weighted_blend,1352,,0.8270905102733852,0.47160193754534646,0.6351315439808664,0.5922388855887727,"[0.06686853507632055, 0.042156065256519715, 0.04255019691835896, 0.22340481348508429, 0.5324007345013041, 0.09261965476241245]"
weighted_blend,2916,,0.8257192297619822,0.47015652467429836,0.6370856580242862,0.5921725111936162,"[0.16975579984311126, 0.09279659395181411, 0.048280161027366326, 0.01045564918193838, 0.21164616029893554, 0.4670656356968344]"
weighted_blend,1501,,0.8272335687419773,0.4716595352713763,0.6339190628328009,0.5921597534769341,"[0.06255507748371997, 0.12901052587389472, 0.15777676888018746, 0.01574573391388422, 0.5536193626693673, 0.08129253117894637]"
weighted_blend,2069,,0.8248126322248481,0.4698932375685676,0.6416043332473562,0.5921280159139543,"[0.24074524959208946, 0.025942735907979318, 0.05535578346831532, 0.0574960680446532, 0.03603608385863262, 0.58442407912833]"
weighted_blend,1452,,0.8269687999134574,0.47135251098303477,0.6340199335548172,0.5921250322585556,"[0.23734579663208072, 0.005709610038511696, 0.017099096866715287, 0.09768132712550226, 0.5021811886699811, 0.13998298066720902]"
weighted_blend,191,,0.8264396456510221,0.47065294585650524,0.6342237503306004,0.5921161461010586,"[0.0028942263673820442, 0.07649092216572503, 0.11632359352974979, 0.11716125328521473, 0.3612936628923585, 0.32583634175956994]"
weighted_blend,1069,,0.8269208843013982,0.4712284646985343,0.6336633663366337,0.5921104639629192,"[0.20870386197212049, 0.10483147590893427, 0.01880219530186568, 0.007180464851582186, 0.48250235419838444, 0.17797964776711292]"
weighted_blend,2349,,0.826990906097817,0.47135049892151004,0.6336436170212766,0.5920920994059514,"[0.2785299235686231, 0.010408703515257856, 0.008719265039768935, 0.0653769181073647, 0.5085418410670174, 0.128423348701968]"
weighted_blend,1361,,0.824650630577384,0.4699572745652258,0.6426824559145321,0.5920829067689057,"[0.05506145529460463, 0.04990291386742173, 0.24749782225684344, 0.022330141114452643, 0.020056927918343643, 0.6051507395483341]"
weighted_blend,2242,,0.8245894704244392,0.47000561051707684,0.6432109088570143,0.5920671793910376,"[0.04743049771405302, 0.011762920620579504, 0.09249164604478097, 0.24241847680404613, 0.0063991020369479614, 0.5994973567795923]"
weighted_blend,1189,,0.8262393916782371,0.47060739198131957,0.6350128772370072,0.5920661488768645,"[0.1367982019249862, 0.0037237174309900575, 0.07818200972955054, 0.09195620671653128, 0.33362307304379757, 0.35571679115414445]"
weighted_blend,838,,0.8256752962257023,0.47032702098800666,0.6372948128693369,0.5920406034644983,"[0.04381319663925197, 0.031308761047943674, 0.0559604156701176, 0.191486746389329, 0.21741292220440236, 0.46001795804895523]"
weighted_blend,1950,,0.8271980611734846,0.47176933138028504,0.6338674290273253,0.5920396435613838,"[0.08670264223143058, 0.015862439265901397, 0.11589663827150024, 0.17214310118878753, 0.5636832378722545, 0.04571194117012588]"
