score,label
0.7020419,0
0.008346348,0
0.7881788,0
0.6484367,0
0.41639617,0
0.028635362,0
0.46326345,0
0.010501912,0
0.17872532,0
0.23168035,0
0.003076044,0
0.6746022,1
0.5600414,0
0.0048351674,0
0.0021943152,0
0.6674239,0
0.011840316,0
0.8175002,1
0.022101646,0
0.15840614,0
0.041991662,0
0.53374904,0
0.0038107722,0
0.01020234,0
0.22012417,0
0.08700828,0
0.69407403,0
0.15718292,1
0.20480852,1
0.004553042,0
0.8941365,1
0.43021265,0
0.7314093,0
0.026641937,1
0.21459891,0
0.86250174,0
0.06666833,0
0.349237,0
0.011882624,0
0.015264983,0
0.3207427,1
0.6504731,0
0.009082166,0
0.24288608,0
0.011124453,0
0.004706067,0
0.006716782,0
0.016835377,0
0.84041756,1
0.0022821322,0
0.60678303,0
0.0042764177,0
0.11404145,0
0.033837784,0
0.10069822,0
0.30947724,0
0.32051715,0
0.7022929,1
0.59166735,0
0.48290598,0
0.62221324,0
0.0036085013,0
0.0051519894,0
0.06803698,0
0.005042937,0
0.02709443,0
0.0032137246,0
0.022781428,0
0.5848074,1
0.6078873,0
0.0054187803,0
0.16051663,0
0.75131756,0
0.064532645,0
0.03069512,0
0.36638957,0
0.0026500027,0
0.0056033614,0
0.8941913,0
0.12261586,0
0.5728569,1
0.002809262,0
0.4170747,0
0.0022270784,0
0.1576146,0
0.3148709,0
0.0048106886,0
0.09031051,0
0.3572228,1
0.69320345,1
0.6589198,0
0.5586937,1
0.66998106,0
0.65691245,0
0.06537512,0
0.73665106,0
0.005989337,0
0.5554338,0
0.3767868,1
0.119721614,0
0.05286883,0
0.701964,1
0.5273125,1
0.008844394,0
0.72330475,0
0.7854242,0
0.6260004,0
0.0028114214,0
0.43219596,0
0.13120992,0
0.002454878,0
0.3863553,0
0.049777105,0
0.012343895,0
0.0036056754,0
0.033004943,0
0.02321705,0
0.040055178,0
0.019391442,0
0.144161,0
0.019774426,0
0.66996425,1
0.0031712959,0
0.0022881234,0
0.008955954,0
0.0065639783,0
0.061663378,0
0.7112748,0
0.5249515,0
0.09873521,0
0.10891647,0
0.37353584,0
0.039124865,0
0.39724725,0
0.030318834,0
0.023412526,0
0.6554877,1
0.42535657,1
0.034324784,0
0.006483009,0
0.3259211,0
0.0027260208,0
0.56843716,0
0.37628973,0
0.0043782415,0
0.58310616,1
0.009774068,0
0.00898567,0
0.0052399826,0
0.43990996,1
0.5868813,0
0.19092914,0
0.479579,0
0.08257101,0
0.69415,1
0.1943009,0
0.62312675,0
0.015769627,0
0.4803804,0
0.013705518,0
0.35340738,0
0.16024749,0
0.084188156,0
0.7685787,0
0.002522396,0
0.015445493,0
0.0059955996,0
0.46916083,0
0.5866061,0
0.026129784,0
0.79893315,1
0.0084938165,0
0.16536401,0
0.0036412405,0
0.007664609,0
0.6086465,0
0.04336289,0
0.6436955,0
0.6253602,0
0.26067245,0
0.003662029,0
0.7951286,0
0.7950668,0
0.0030783918,0
0.005902266,0
0.2494542,0
0.68261546,0
0.8034471,1
0.0021511416,0
0.6320683,0
0.03904287,0
0.7311459,1
0.7941224,0
0.115957156,0
0.33429,1
0.6106582,0
0.6437681,0
0.008990826,0
0.033447597,0
0.03201986,0
0.007824979,0
0.431772,0
0.22621769,0
0.07014671,0
0.44647053,0
0.0020314346,0
0.7373011,1
0.034077447,0
0.67125607,0
0.47434804,0
0.6724522,0
0.5761447,0
0.046462256,0
0.019395754,0
0.7000959,1
0.41693562,0
0.011097616,0
0.7572299,0
0.034612823,0
0.024727453,0
0.015418875,0
0.008062914,0
0.30342823,0
0.5596236,0
0.0057410887,0
0.054846413,0
0.39855772,1
0.039170396,0
0.89135927,1
0.005013071,0
0.029028842,0
0.14956072,0
0.64412165,0
0.0023064371,0
0.5329664,1
0.037408344,0
0.74798816,1
0.1552423,0
0.6723862,1
0.111670196,0
0.159018,0
0.47585592,0
0.011676495,0
0.011385788,0
0.0044829273,0
0.6983366,0
0.80941707,1
0.00805166,0
0.0055416436,0
0.84356785,0
0.5699376,0
0.009622544,0
0.30645087,0
0.40478164,1
0.003882119,0
0.65153074,0
0.14907224,0
0.78730017,0
0.73852414,0
0.56494313,0
0.7270198,0
0.62598747,1
0.0354025,0
0.66200525,0
0.0032984018,0
0.08650735,0
0.08192465,0
0.22437592,0
0.27923775,0
0.6941766,0
0.0027786184,0
0.0054241694,0
0.56230336,1
0.057720825,0
0.33821884,0
0.031629622,0
0.049893916,0
0.2574278,0
0.34588426,0
0.0024493318,0
0.42803004,0
0.8516173,0
0.25814047,0
0.009843719,0
0.58766955,0
0.002151151,0
0.0033752744,0
0.07345607,0
0.7253739,0
0.2770817,0
0.03205088,0
0.08177375,0
0.6926918,0
0.42299414,0
0.29819265,0
0.7301603,0
0.08511378,0
0.06152502,0
0.16803254,0
0.77355844,1
0.013792121,0
0.003181726,0
0.105370626,0
0.09553605,0
0.0040370612,0
0.011177198,0
0.22296475,0
0.032403845,0
0.6530047,0
0.06550675,0
0.1211664,0
0.66748637,0
0.008428597,0
0.75561935,1
0.17729935,0
0.4539836,0
0.018226342,0
0.74617964,0
0.69129014,0
0.62092215,0
0.7263196,1
0.1010487,0
0.75520104,0
0.06876643,0
0.6352733,1
0.7491711,0
0.75938094,1
0.09506333,0
0.7184012,0
0.66078305,0
0.43124807,0
0.5304377,0
0.631608,0
0.5523733,0
0.0029763652,0
0.6897114,1
0.76838464,1
0.061296906,0
0.089167885,0
0.0062039695,0
0.060317356,0
0.2609296,0
0.7468595,0
0.0014160582,0
0.25379336,0
0.022805108,0
0.022367945,0
0.28351858,0
0.4270657,0
0.39097303,0
0.0020678253,0
0.0040050456,0
0.7947578,1
0.81421787,0
0.005565833,0
0.32243827,0
0.016502177,0
0.5900655,0
0.4899248,0
0.8382286,1
0.46135837,1
0.3941267,0
0.6737128,0
0.04699815,0
0.010102601,0
0.0065940307,0
0.013166708,0
0.014524238,0
0.08409031,0
0.11622989,0
0.21329992,0
0.7100725,1
0.49189833,0
0.74367785,0
0.5763051,0
0.00941254,0
0.0042505204,0
0.3215958,0
0.6664636,1
0.0098851565,0
0.028647542,0
0.6472841,1
0.038199574,0
0.0039212215,0
0.33089492,0
0.00326805,0
0.00471046,0
0.7474988,1
0.57189673,0
0.79867,1
0.4814298,0
0.8008743,1
0.42857,1
0.68394804,1
0.5316816,0
0.15811779,0
0.30227178,0
0.7625994,0
0.0043427325,0
0.009328546,0
0.0022365192,0
0.01961178,0
0.16806073,0
0.78405106,1
0.4279282,0
0.7683753,0
0.6518283,0
0.35538048,0
0.11257792,0
0.0022497226,0
0.13351466,0
0.28363997,0
0.3401733,0
0.36031154,0
0.18855825,0
0.45942223,0
0.02035443,0
0.7198399,0
0.5815089,0
0.699717,0
0.49237564,0
0.013967277,0
0.35080156,0
0.24340402,0
0.15416878,0
0.002457874,0
0.8627855,0
0.32336813,1
0.006568118,0
0.11565809,0
0.8122551,1
0.0042290785,0
0.013136203,0
0.0897124,0
0.8608998,0
0.19136555,0
0.7126457,1
0.5449523,0
0.077436015,0
0.8371004,0
0.65108997,1
0.045362025,0
0.07844944,0
0.003662532,0
0.87227577,1
0.010759122,0
0.007036986,0
0.010477453,0
0.22947513,0
0.5307132,0
0.29327404,0
0.26611108,0
0.2494726,0
0.046785317,0
0.9064066,0
0.0029172532,0
0.0065264683,0
0.79271036,1
0.68355775,0
0.41446802,0
0.05670799,0
0.0034830072,0
0.63930464,0
0.68018585,0
0.052062448,0
0.002797734,0
0.8048522,0
0.007975486,0
0.5257785,1
0.6539413,0
0.78840977,0
0.46461517,0
0.016919838,0
0.8382462,0
0.16257368,0
0.54602087,0
0.008046864,0
0.8394321,1
0.15980974,0
0.8439169,1
0.1569694,0
0.073691845,0
0.3488818,1
0.5579366,0
0.021329904,0
0.7429476,0
0.12538248,0
0.65418094,0
0.07770691,0
0.21634175,0
0.0053959354,0
0.0068710335,0
0.23368953,1
0.0068604206,0
0.64657336,0
0.77104187,1
0.51826066,0
0.03545686,1
0.118986696,0
0.29740396,0
0.0072980192,0
0.7139362,0
0.3322884,1
0.50627804,0
0.122403964,0
0.0029815827,0
0.3496674,0
0.32559776,0
0.017065302,0
0.26089042,1
0.096120715,0
0.014171047,0
0.052655365,0
0.64375865,1
0.0057123657,0
0.0116457585,0
0.023802277,0
0.67465055,1
0.018074183,0
0.6004335,0
0.8488787,0
0.19144456,0
0.0036234686,0
0.07736103,0
0.016574927,0
0.0044543976,0
0.6793239,0
0.015569534,0
0.5750617,0
0.73225784,1
0.6081565,0
0.7369658,0
0.0025308356,0
0.674733,0
0.0074901143,0
0.0041701454,0
0.005814541,0
0.13591108,0
0.009471772,0
0.4837039,0
0.013407934,0
0.0057051904,0
0.22196804,0
0.87109244,0
0.009303444,0
0.6368016,0
0.837504,1
0.003539379,0
0.0072704656,0
0.4363917,0
0.56610143,0
0.777416,0
0.114098236,0
0.8691896,1
0.9312493,1
0.2849778,0
0.53511137,0
0.28353593,0
0.65511423,0
0.020750258,0
0.4624091,0
0.019041924,0
0.0063193245,0
0.051018078,0
0.78821105,1
0.3245346,0
0.75164354,1
0.0023131599,0
0.083258726,0
0.0029836062,0
0.061214514,0
0.001793961,0
0.005997785,0
0.05111076,0
0.8484855,0
0.0074448804,0
0.0056646955,0
0.6847066,0
0.4216552,0
0.18854912,1
0.6074305,0
0.6347296,0
0.014796094,0
0.28731635,1
0.7001286,0
0.018160561,0
0.22652692,0
0.92566496,0
0.10245764,0
0.7841461,1
0.68111205,0
0.56204915,1
0.33621103,0
0.0016530267,0
0.62098,0
0.8172809,1
0.7902356,0
0.7694207,1
0.78631884,0
0.76677924,0
0.06960117,0
0.032498732,0
0.8099761,0
0.5308678,0
0.008243969,0
0.8154117,1
0.40394896,1
0.065459594,0
0.6614261,0
0.005699332,0
0.015490211,0
0.0070137316,0
0.16710913,0
0.037434492,0
0.2258379,0
0.004671805,0
0.008593407,0
0.006217028,0
0.31429216,0
0.29674837,0
0.0054730317,0
0.37750918,0
0.15600088,0
0.0060055964,0
0.13783368,0
0.7574034,0
0.6707832,0
0.0144235045,0
0.054536782,0
0.19534534,1
0.31046113,0
0.25053233,0
0.83166814,1
0.0057863602,0
0.008312023,0
0.42189035,0
0.7965098,1
0.009384324,0
0.7912564,0
0.45684564,0
0.017615551,0
0.00936445,0
0.75894743,1
0.12545578,0
0.057868272,0
0.7492894,0
0.002262666,0
0.007984904,0
0.006482641,0
0.048494145,0
0.0061392705,0
0.0052488977,0
0.18017118,0
0.63849527,0
0.057454973,0
0.0041802153,0
0.75822383,0
0.17541127,0
0.21264718,0
0.3569954,0
0.0020780268,0
0.09440724,0
0.47620088,0
0.02306651,0
0.20541166,0
0.85889125,0
0.002788898,0
0.0052356594,0
0.5807559,0
0.053767607,0
0.09971703,0
0.02877092,0
0.82916117,0
0.00216296,0
0.054364093,0
0.24530673,0
0.003574325,0
0.1638984,0
0.16138157,0
0.859058,1
0.012401503,0
0.20692605,0
0.3929442,0
0.52108514,0
0.32015482,0
0.74670607,0
0.005669182,0
0.82924515,0
0.7610592,1
0.0021667536,0
0.8047435,1
0.01932072,0
0.77765274,1
0.8863871,1
0.026265457,0
0.026859721,0
0.0024793409,0
0.0027648057,0
0.013547485,0
0.0032118629,0
0.0071491157,0
0.008086257,0
0.009823101,0
0.68133533,0
0.009254353,0
0.7943696,1
0.5489952,0
0.018547237,0
0.15403543,0
0.6628814,0
0.5108909,0
0.71955603,0
0.14789952,0
0.018656,0
0.065117314,0
0.3562183,1
0.24852367,1
0.7019844,0
0.51557726,0
0.9418332,1
0.7869702,1
0.006546136,0
0.6997431,0
0.14378732,0
0.0020100025,0
0.62570447,0
0.001898665,0
0.03654173,0
0.1770548,0
0.22382182,0
0.006309517,0
0.011388054,0
0.004649916,0
0.0034402758,0
0.0086901905,0
0.63788784,0
0.14447562,0
0.0030391351,0
0.054826114,0
0.2931664,0
0.0031175297,0
0.018532837,0
0.50056744,0
0.05103243,0
0.3553731,0
0.002565546,0
0.0027069575,0
0.0037997677,0
0.004474761,0
0.049591135,0
0.018641934,0
0.5027903,0
0.6297718,0
0.29327345,0
0.19516605,0
0.6836036,0
0.008907607,0
0.7390705,0
0.0028859589,0
0.002934225,0
0.13293235,0
0.6632649,1
0.004997651,0
0.48933515,0
0.0057118726,0
0.015494518,0
0.74425685,0
0.86260414,0
0.24097662,0
0.12148045,0
0.5503393,0
0.66915315,0
0.8555056,1
0.043965656,0
0.07699122,0
0.5718354,0
0.519457,0
0.7896217,0
0.14796832,0
0.69084346,1
0.1677629,0
0.42023823,0
0.0030206637,0
0.021138908,0
0.1361826,0
0.51109374,0
0.0058726915,0
0.4618276,0
0.48969862,0
0.42330554,1
0.06885742,0
0.22628027,0
0.61580575,0
0.23685215,0
0.7971591,1
0.0036396594,0
0.06370062,0
0.6384064,0
0.007755921,0
0.39434272,0
0.009465976,0
0.79854804,1
0.077078104,0
0.05815041,0
0.51221734,0
0.57446265,0
0.84737223,0
0.6970007,0
0.6032788,1
0.7292546,1
0.0524362,0
0.024939343,0
0.005112657,0
0.72928065,1
0.0157209,0
0.003777505,0
0.0052433936,0
0.008567885,0
0.003917519,0
0.053616174,0
0.8011899,1
0.7437321,0
0.10807999,1
0.003949248,0
0.0029448923,0
0.82061106,0
0.83082145,0
0.49384773,0
0.023917945,0
0.68049264,1
0.004118301,0
0.47258806,0
0.044117298,0
0.020930454,0
0.008718024,0
0.5501989,0
0.5428807,1
0.7607626,0
0.5060423,1
0.77455854,1
0.83176845,1
0.77045023,0
0.004939084,0
0.39616823,0
0.41276872,0
0.38993213,1
0.0025125877,0
0.7997056,0
0.076670215,0
0.11370898,0
0.4695645,0
0.3043971,0
0.005606417,0
0.22681344,0
0.005266929,0
0.5803121,0
0.82007796,0
0.38837862,0
0.37234387,0
0.0063238707,0
0.03165973,0
0.032790784,0
0.05029156,0
0.4833074,0
0.17389362,1
0.398129,0
0.20655751,0
0.0035107392,0
0.027854951,0
0.44807923,0
0.7098392,0
0.059985984,0
0.3019095,0
0.01986022,0
0.0024158452,0
0.09788902,0
0.7072224,0
0.63390625,0
0.53484356,1
0.8556886,0
0.012439427,0
0.0031331733,0
0.41847077,0
0.10982378,0
0.80523145,0
0.8550737,0
0.10022815,0
0.032166123,0
0.69801384,1
0.0020755245,0
0.0066723344,0
0.16563515,0
0.022741834,0
0.148877,0
0.801205,1
0.1200154,0
0.7643302,0
0.7168677,1
0.52566737,0
0.60249233,0
0.012845516,0
0.009777087,0
0.120013036,0
0.021389194,0
0.66925687,1
0.7348265,0
0.007027503,0
0.2753974,0
0.0031330422,0
0.0031946462,0
0.002548275,0
0.5795103,1
0.68139803,0
0.0051612877,0
0.019277105,0
0.07916004,0
0.089641795,0
0.74621934,0
0.15066859,0
0.19071351,0
0.31526968,0
0.1629261,0
0.46074656,0
0.0076358807,0
0.007599814,0
0.0027450963,0
0.43569607,0
0.61581874,0
0.6913725,1
0.007973226,0
0.031766433,0
0.23222592,0
0.015572605,0
0.18118791,0
0.5109785,1
0.6522004,1
0.10356204,0
0.17494647,0
0.036085643,0
0.0070559606,0
0.0037343025,0
0.06281737,0
0.07586327,0
0.15978332,0
0.04404972,0
0.73902494,1
0.009735806,0
0.73349756,0
0.0030058718,0
0.7124549,0
0.60573435,1
0.13434497,0
0.17165089,0
0.009113857,0
0.0047566197,0
0.45423892,0
0.051453166,0
0.29856136,0
0.78277665,1
0.036122356,0
0.011311408,0
0.72222835,0
0.095864266,0
0.37133318,0
0.0134214405,0
0.022995682,0
0.6333011,0
0.017460251,0
0.6735519,1
0.009693021,0
0.32862583,0
0.6563434,0
0.004218962,0
0.41486135,1
0.40343997,1
0.023403995,0
0.004341747,0
0.4854786,1
0.45502737,0
0.045194805,0
0.05318624,1
0.7714025,1
0.14530179,0
0.29614812,0
0.19160818,0
0.00297981,0
0.37275213,0
0.76998335,0
0.6544445,0
0.01918068,0
0.20616326,0
0.70141035,1
0.23710302,0
0.42865303,0
0.32926482,0
0.037486583,0
0.10476056,0
0.42057225,0
0.15365076,0
0.848437,0
0.027998729,0
0.009393136,0
0.013709095,0
0.18638809,0
0.08150351,0
0.7075962,0
0.53936845,0
0.76592493,0
0.0022820744,0
0.08186594,0
0.0026374275,0
0.6144204,0
0.20618936,1
0.18091874,0
0.011729413,0
0.006531871,0
0.14386334,0
0.19202098,0
0.7428739,1
0.6774189,0
0.10724841,0
0.004108331,0
0.0069111483,0
0.49160355,0
0.0027463262,0
0.011180672,0
0.16204101,0
0.5609878,0
0.03441611,0
0.00346152,0
0.7174555,0
0.015862398,0
0.31519994,0
0.3225237,0
0.56932324,0
0.0025670633,0
0.23135963,0
0.09023928,0
0.29970178,0
0.6283028,1
0.567157,1
0.2942268,0
0.333615,1
0.14493011,0
0.6218486,0
0.012500161,0
0.002743803,0
0.74878114,1
0.0024380754,0
0.0035301452,0
0.0048474376,0
0.27580488,0
0.021979475,0
0.84400076,0
0.52201575,0
0.002144754,0
0.73306835,0
0.8153213,0
0.009289803,0
0.76209253,0
0.0062963464,0
0.8291121,1
0.0038190046,0
0.34483823,0
0.023945631,0
0.8247843,0
0.6756824,0
0.6795372,1
0.3997083,0
0.8754468,1
0.82193005,0
0.10966873,0
0.004675929,0
0.010641807,0
0.011550476,0
0.007426801,0
0.85464287,1
0.5732454,1
0.0089850975,0
0.7041522,0
0.008157725,0
0.6649393,0
0.07699192,0
0.6837931,0
0.05563269,0
0.8534733,1
0.718065,0
0.781163,0
0.10457388,0
0.0046807895,0
0.65862584,1
0.65793407,0
0.05692856,0
0.15544479,0
0.016085885,0
0.7688721,0
0.20440875,0
0.44729328,0
0.73437667,0
0.44348258,1
0.8303607,1
0.81440663,1
0.004376515,0
0.8233954,0
0.3425404,0
0.042187214,0
0.54776114,1
0.02915569,0
0.0127569605,0
0.01111055,0
0.6111679,0
0.14756472,0
0.6343594,0
0.47280765,0
0.15353943,0
0.8117871,0
0.0046263835,0
0.018475547,0
0.63552016,1
0.003665427,0
0.4746768,0
0.003169974,0
0.009977572,0
0.47055066,0
0.4572912,0
0.38978633,0
0.17932463,0
0.49970382,1
0.059177335,0
0.5640797,0
0.008140856,0
0.0028826292,0
0.75082743,0
0.06095801,0
0.71348214,0
0.39574882,0
0.023867423,0
0.40718636,0
0.0030906305,0
0.0069378396,0
0.7733583,0
0.31193116,0
0.7883467,0
0.45423722,0
0.00511182,0
0.8418678,1
0.14040272,0
0.099297486,0
0.31372422,0
0.86390543,1
0.00702271,0
0.033779535,0
0.34723958,0
0.008091632,0
0.024921358,0
0.08811244,0
0.71766657,0
0.48551327,1
0.72893345,1
0.5910613,0
0.05263279,0
0.0029023294,0
0.007464536,0
0.0037987642,0
0.4233751,0
0.28706408,1
0.076722875,0
0.0052261883,0
0.85051405,1
0.36379996,0
0.6008233,0
0.49985972,0
0.41514942,0
0.21914098,0
0.006989401,0
0.26770777,0
0.785986,0
0.61565655,0
0.024142778,0
0.016560134,0
0.18274418,0
0.6089293,0
0.04474945,0
0.012435656,0
0.62105864,0
0.32240993,0
0.86379015,0
0.016849076,0
0.54330915,0
0.60027665,1
0.0040429034,0
0.8368845,1
0.7105288,0
0.0034203576,0
0.21894036,1
0.12784189,0
0.00579272,0
0.002306289,0
0.86544675,1
0.04964185,0
0.81955343,0
0.5904078,0
0.065478176,0
0.30269632,0
0.13990837,0
0.029786127,0
0.011208334,0
0.0040688254,0
0.023440773,0
0.42868114,0
0.5210687,0
0.579211,0
0.005747254,0
0.39042935,0
0.005233804,0
0.731165,0
0.007354447,0
0.52914613,0
0.006655204,0
0.008250814,0
0.16717172,0
0.0021678652,0
0.6929648,1
0.56416327,0
0.006493291,0
0.0068247337,0
0.018233635,0
0.73078847,0
0.008931777,0
0.33812755,0
0.688876,0
0.22367547,0
0.6534577,1
0.42743924,0
0.004431227,0
0.010264997,0
0.0023358557,0
0.21288759,0
0.49844334,0
0.64651746,0
0.008540123,0
0.015857039,0
0.59342974,1
0.0018864637,0
0.002574349,0
0.20672649,0
0.15500446,0
0.30529955,0
0.45447984,0
0.78974015,1
0.023524491,0
0.57202125,0
0.22730274,0
0.77802426,0
0.37344658,1
0.78102106,0
0.7142189,1
0.049663514,0
0.5682736,0
0.56794775,1
0.56350803,0
0.34266394,1
0.63331693,0
0.400702,0
0.8089755,0
0.10832166,0
0.015283108,0
0.36791334,0
0.010983383,0
0.0018029448,0
0.414112,0
0.74782664,0
0.68990904,0
0.005694332,0
0.37963486,1
0.4148744,0
0.12326869,1
0.0056886035,0
0.004926338,0
0.6928026,0
0.68523157,1
0.45208788,0
0.84700173,1
0.79893374,0
0.11390566,0
0.42431167,0
0.4912578,0
0.08252244,0
0.035514824,0
0.7965837,1
0.08786528,0
0.3149437,0
0.50790447,0
0.23984814,1
0.32757935,0
0.3940619,0
0.41952753,0
0.6971204,0
0.07577992,0
0.8269148,1
0.021796372,0
0.0052157203,0
0.40846053,0
0.12894125,0
0.76186836,0
0.10390851,0
0.002165077,0
0.0030241942,0
0.0025641834,0
0.018245753,0
0.49776697,0
0.052562863,0
0.45514736,0
0.64450276,1
0.002825286,0
0.0067424756,0
0.005238357,0
0.0143395495,0
0.0017034659,0
0.013073572,0
0.0102514615,0
0.004578608,0
0.015337072,0
0.0046937945,0
0.013346492,0
0.7080089,0
0.026038447,0
0.326366,0
0.01125041,0
0.61878806,0
0.75996333,0
0.33051363,0
0.72402686,0
0.072392985,0
0.0022978124,0
0.29428324,0
0.023167629,0
0.028429126,0
0.57568234,1
0.016070368,0
0.02799949,0
0.7240245,0
0.46933982,0
0.0046491283,0
0.7406769,0
0.01870675,0
0.010805683,0
0.5757248,1
0.21176162,0
0.5083692,0
0.8052989,1
0.012541701,0
0.65971506,0
0.0105389925,0
0.7446237,1
0.09114204,0
0.5606578,0
0.57489574,0
0.02729246,0
0.5976886,0
0.6279899,0
0.015207027,0
0.15137108,0
0.06915946,0
0.7508796,0
0.60343784,0
0.073978044,0
0.11867704,0
0.7164472,1
0.0026151773,0
0.105696335,0
0.63998294,1
0.01782448,0
0.006520544,0
0.5622814,0
0.37212247,0
0.18680939,0
0.27263236,0
0.007488247,0
0.6455005,0
0.5749827,0
0.37106603,0
0.0181148,0
0.0057977173,0
0.58205724,1
0.684528,0
0.6094827,0
0.011481865,0
0.0032359695,0
0.032483455,0
0.003203202,0
0.6982418,0
0.5847414,1
0.025111888,0
0.33224306,0
0.004419419,0
0.48850057,0
0.74073386,1
0.5836692,0
0.014759667,0
0.0029534665,0
0.04278153,0
0.2363541,0
0.6733644,0
0.50379,0
0.23045453,0
0.17424305,0
0.41703728,0
0.0062075835,0
0.22851671,0
0.3486864,0
0.017783264,0
0.70610595,0
0.008756797,0
0.0060051666,0
0.5037118,0
0.2719841,0
0.7393384,1
0.7908044,1
0.056084253,0
0.18987277,0
0.6984473,0
0.17586459,0
0.0050694747,0
0.4825554,0
0.071329966,0
0.25386855,0
0.45009884,1
0.053833842,0
0.34676984,0
0.28678775,1
0.009723346,0
0.008665066,0
0.05979569,0
0.0029505836,0
0.5399381,0
0.14214264,0
0.4891349,0
0.16227505,0
0.03306248,0
0.28132588,0
0.1834646,0
0.0039803716,0
0.032596678,0
0.7862261,1
0.047960974,0
0.14660163,0
0.0032337953,0
0.090112194,0
0.027344167,0
0.7098728,1
0.55125743,0
0.8363062,0
0.87301236,0
0.013684488,0
0.004277725,0
0.005151865,0
0.6522624,1
0.6862048,1
0.009832715,0
0.41677016,0
0.04617267,0
0.15751608,0
0.0014810665,0
0.7773928,0
0.2331002,0
0.0060017975,0
0.6339359,1
0.0016805416,0
0.5786744,0
0.23580849,0
0.564002,1
0.14961539,0
0.14097853,0
0.7014408,1
0.25053123,0
0.23330505,0
0.6905094,0
0.050245073,0
0.60925215,0
0.0051093446,0
0.014282699,0
0.005637601,0
0.006373737,0
0.0024325624,0
0.09109835,0
0.004558766,0
0.219544,0
0.62815255,1
0.38536888,0
0.06391323,0
0.009159585,0
0.7105686,1
0.7707507,0
0.56741184,0
0.018701134,0
0.53485227,0
0.6451073,1
0.015383517,0
0.22416043,1
0.16138218,0
0.08146515,0
0.0053802812,0
0.058269296,0
0.46595994,0
0.009583127,0
0.0031896147,0
0.5056059,0
0.0025901452,0
0.075842,0
0.41068858,1
0.7633211,0
0.6891762,1
0.7652031,0
0.526881,0
0.0049628364,0
0.0064507304,0
0.630723,1
0.16077387,0
0.74528563,1
0.0046483963,0
0.003303967,0
0.410084,0
0.0048968587,0
0.43727863,0
0.044970013,0
0.67442447,0
0.62670416,0
0.007271925,0
0.0061273645,0
0.27282295,1
0.044999935,0
0.7827446,1
0.16708206,0
0.026261121,0
0.0030093947,0
0.03979216,0
0.05771841,0
0.029680444,1
0.005782305,0
0.23181593,0
0.06478776,0
0.0023904266,0
0.7017228,0
0.5751964,0
0.11264768,0
0.0036025073,0
0.06668319,0
0.0026324564,0
0.46101192,1
0.014631714,0
0.2968428,0
0.684717,0
0.0028918337,0
0.18397012,0
0.58288836,0
0.031180806,0
0.61138755,0
0.10165577,0
0.50135726,0
0.011584612,0
0.04826976,0
0.50036174,1
0.054644782,0
0.7104543,1
0.2542173,0
0.002717251,0
0.043320354,0
0.0074949544,0
0.500926,0
0.39987704,0
0.055641875,0
0.0066901986,0
0.67025197,1
0.45715842,0
0.62029696,0
0.2998518,0
0.01990416,0
0.026274318,0
0.1041262,0
0.17452559,0
0.011008643,0
0.088036306,0
0.8523993,0
0.7798362,0
0.039195314,0
0.4170105,0
0.18680319,0
0.12657644,0
0.004541876,0
0.0035570052,0
0.0025428776,0
0.23545986,0
0.02012157,0
0.5307664,1
0.6866717,1
0.0021176515,0
0.00562416,0
0.06745129,0
0.018088607,0
0.045357626,0
0.35120508,0
0.48110256,0
0.5313246,0
0.26740587,0
0.044569403,0
0.44685638,0
0.33249447,1
0.86366457,0
0.017990494,0
0.56883,0
0.3105778,0
0.20428328,1
0.35525018,0
0.0036497025,0
0.08115005,0
0.57758176,1
0.032608796,0
0.4519546,0
0.071108416,0
0.36856264,0
0.14627764,0
0.6442224,1
0.09469524,0
0.63732207,0
0.052485228,0
0.0037679938,0
0.8386338,1
0.008213142,0
0.915886,1
0.70217556,0
0.008078317,0
0.008384801,0
0.007159914,0
0.29488003,0
0.621343,0
0.15056585,0
0.6565063,1
0.005508407,0
0.024640635,0
0.36091822,0
0.5335372,0
0.7644407,1
0.5927683,0
0.10250822,1
0.0042993412,0
0.804035,1
0.8039422,1
0.40151924,0
0.13278274,0
0.011328758,0
0.05715284,1
0.35068488,0
0.0034482446,0
0.12771241,0
0.008951612,0
0.2021234,1
0.0017718424,0
0.8140367,0
0.19216783,0
0.35439542,0
0.24497809,0
0.015612781,0
0.7025442,0
0.0581334,0
0.65162206,0
0.7268955,1
0.018921373,0
0.3025703,0
0.77685773,1
0.17301382,0
0.05399279,0
0.61208236,0
0.0041841925,0
0.7083384,0
0.015051972,0
0.0112251695,0
0.42576718,1
0.7725286,0
0.30292833,0
0.81649613,1
0.1960013,0
0.029278487,0
0.65896654,1
0.0927185,0
0.004801196,0
0.4559387,0
0.008550849,0
0.6041257,1
0.0033288922,0
0.2981622,1
0.0032221535,0
0.6068898,0
0.0022547825,0
0.4072245,0
0.7116134,0
0.12732127,0
0.01359102,0
0.08293661,0
0.0027625759,0
0.2274443,0
0.6642402,0
0.3917051,0
0.2562012,0
0.8538006,1
0.063218094,1
0.42256907,0
0.006305479,0
0.011678873,0
0.5692988,0
0.031670384,0
0.9054181,0
0.19809486,0
0.49104822,0
0.25878263,1
0.46587622,1
0.16138045,0
0.6460573,0
0.7480378,1
0.8407413,0
0.0026190483,0
0.008060059,0
0.021721127,0
0.004265708,0
0.5761536,1
0.5635766,0
0.001833785,0
0.0060283314,0
0.07226788,0
