accuracy,recall,f1,dual_min,hit_dual_0_80
0.6675267808272735,0.8025894675589177,0.7218369750098129,0.6675267808272735,0
0.668856048166393,0.8086637298091043,0.7222768706144665,0.668856048166393,0
0.6736257721479396,0.8089595375722544,0.7284320104098894,0.6736257721479396,0
0.6736257721479396,0.8121310507674144,0.7250329380764163,0.6736257721479396,0
0.6762843068261788,0.8172796263864565,0.7301173402868318,0.6762843068261788,0
0.6764406912190163,0.8169688179840464,0.731368475720592,0.6764406912190163,0
0.6709672374697006,0.8112133158125274,0.7253263707571802,0.6709672374697006,0
0.6674485886308547,0.8085450007341066,0.7214252963909085,0.6674485886308547,0
0.669637970130581,0.8118624307781988,0.7250601939220407,0.669637970130581,0
0.6669794354523418,0.8106917315317962,0.7216157918818223,0.6669794354523418,0
0.6686996637735554,0.814755529685681,0.7254940071266602,0.6686996637735554,0
0.6679959340057863,0.8072658301721622,0.7227011494252874,0.6679959340057863,0
0.6637735553991712,0.7989877078814173,0.7198697068403909,0.6637735553991712,0
0.667292204238017,0.8078161592505855,0.7217681292094422,0.667292204238017,0
0.6679177418093675,0.8055962496337533,0.721416857986225,0.6679177418093675,0
0.6726874657909141,0.8069285403681693,0.7267624020887729,0.6726874657909141,0
0.6648682461490343,0.8083024462564863,0.7178406846609612,0.6648682461490343,0
0.6711236218625382,0.8059481743227326,0.7224495182790023,0.6711236218625382,0
0.6676831652201111,0.80992700729927,0.7230548677179721,0.6676831652201111,0
0.6650246305418719,0.8058624245102372,0.7186391698410614,0.6650246305418719,0
0.6718273516303073,0.8148636763412489,0.7259549461312439,0.6718273516303073,0
0.6792556102900931,0.8184183894752061,0.7340508298755186,0.6792556102900931,0
0.6666666666666666,0.8060676440702569,0.722623462814757,0.6666666666666666,0
0.6726092735944953,0.8199797892305472,0.7306875924615681,0.6726092735944953,0
0.6671358198451794,0.8028517386876182,0.7216373504217616,0.6671358198451794,0
0.6793338024865119,0.812509090909091,0.7314869377332548,0.6793338024865119,0
0.6739385409336148,0.8122162003808407,0.7267365661861075,0.6739385409336148,0
0.6725310813980765,0.8112342941611235,0.7238195726721182,0.6725310813980765,0
0.6666666666666666,0.8153484269332549,0.7223705633344187,0.6666666666666666,0
0.6719055438267261,0.8166884721616514,0.7280974598237429,0.6719055438267261,0
0.6704980842911877,0.8088687253036734,0.7239979041131779,0.6704980842911877,0
0.6701071233090937,0.8095445314766464,0.7257005396268122,0.6701071233090937,0
0.6611932129173509,0.8115129151291512,0.7173331593711266,0.6611932129173509,0
0.6683868949878802,0.8041825095057035,0.7217008990091214,0.6683868949878802,0
0.6801939166471186,0.8133874239350912,0.732993863428646,0.6801939166471186,0
0.6699507389162561,0.810463247113839,0.7243518578985176,0.6699507389162561,0
0.6775353819688795,0.8201869704937189,0.7314054969389084,0.6775353819688795,0
0.666901243255923,0.8138745387453874,0.7213500784929356,0.666901243255923,0
0.6699507389162561,0.8070767875495521,0.7225764048636214,0.6699507389162561,0
0.6657283603096411,0.806399530309702,0.7199108956299548,0.6657283603096411,0
0.6694815857377434,0.8170462894930198,0.7245715775070046,0.6694815857377434,0
0.6694815857377434,0.8079392877991827,0.7237074318582913,0.6694815857377434,0
0.6726092735944953,0.8141606056108059,0.7237579996041433,0.6726092735944953,0
0.6654937837203847,0.803397341211226,0.717735550277118,0.6654937837203847,0
0.6753460004691532,0.8121362048894063,0.7288755387227374,0.6753460004691532,0
0.6733130033622644,0.8059163059163059,0.7277821214490487,0.6733130033622644,0
0.6659629368988975,0.7984790874524715,0.7187993680884676,0.6659629368988975,0
0.6593947923997185,0.8017575215966637,0.7119428647004364,0.6593947923997185,0
0.6737039643443584,0.8110110400929692,0.7279483669078819,0.6737039643443584,0
0.6769098443975291,0.8161559888579387,0.7293331586532164,0.6769098443975291,0
0.6731566189694268,0.8082191780821918,0.7262964903090623,0.6731566189694268,0
0.6679177418093675,0.8066146735990757,0.7245248751378348,0.6679177418093675,0
0.6710454296661194,0.8091558536229772,0.7251584242503429,0.6710454296661194,0
0.6708890452732817,0.8128389271581415,0.7249199398732109,0.6708890452732817,0
0.6703416998983501,0.8156524326737092,0.722266139657444,0.6703416998983501,0
0.6694033935413246,0.8041461293128443,0.7240569116303355,0.6694033935413246,0
0.6711236218625382,0.8119145199063232,0.7250980392156863,0.6711236218625382,0
0.6761279224333412,0.8121731551423591,0.7297050378491255,0.6761279224333412,0
0.6733130033622644,0.814901730712819,0.7267495094833224,0.6733130033622644,0
0.6704980842911877,0.8125634701871464,0.7266476388168137,0.6704980842911877,0
0.6677613574165299,0.8063056488103927,0.7222331176047591,0.6677613574165299,0
0.6651810149347095,0.8059613398258817,0.7184006313297383,0.6651810149347095,0
0.6770662287903667,0.8120355529651756,0.7296412673474731,0.6770662287903667,0
0.6719055438267261,0.8136799302933488,0.7275678483313855,0.6719055438267261,0
0.6686214715771366,0.808165629071956,0.7248409297493832,0.6686214715771366,0
0.6723746970052389,0.8164201183431953,0.7248489624376149,0.6723746970052389,0
0.6694033935413246,0.8072253912534737,0.7230446744399319,0.6694033935413246,0
0.6731566189694268,0.8153846153846154,0.7250723493817417,0.6731566189694268,0
0.6759715380405036,0.8137710633352702,0.7299973937972374,0.6759715380405036,0
0.6669794354523418,0.8064420803782506,0.719341021416804,0.6669794354523418,0
0.6654155915239659,0.8096137089747314,0.7226651111543198,0.6654155915239659,0
0.6726092735944953,0.8129621574597651,0.7281345367183949,0.6726092735944953,0
0.6706544686840253,0.8071439291610386,0.7185996793158739,0.6706544686840253,0
0.6767534600046915,0.8188163443361931,0.7314886983632112,0.6767534600046915,0
0.668856048166393,0.8047439976858548,0.7243376944607173,0.668856048166393,0
0.6676049730236923,0.8098059546733817,0.7200526835693118,0.6676049730236923,0
0.6715927750410509,0.8070605187319885,0.7273081417997662,0.6715927750410509,0
0.668856048166393,0.8030809475366952,0.7229672270556682,0.668856048166393,0
0.6667448588630854,0.8064326626523719,0.7204145893466282,0.6667448588630854,0
0.6756587692548284,0.8172537742631201,0.7326630574890436,0.6756587692548284,0
0.662287903667214,0.8000290866783013,0.7180993407741009,0.662287903667214,0
0.6653373993275471,0.8083911951543803,0.7188649500788229,0.6653373993275471,0
0.6720619282195637,0.8087336244541484,0.7259898079184633,0.6720619282195637,0
0.6678395496129487,0.8095518001469507,0.7217345735621643,0.6678395496129487,0
0.6708890452732817,0.8144923258559622,0.7239456942349315,0.6708890452732817,0
0.6737039643443584,0.8107988165680473,0.7242814667988107,0.6737039643443584,0
0.6722183126124013,0.8151714077315828,0.7272254034357105,0.6722183126124013,0
0.6636171710063336,0.8057754324245089,0.71875,0.6636171710063336,0
0.6694033935413246,0.8120169170191046,0.7248112470710752,0.6694033935413246,0
0.6712800062553758,0.8136826783114993,0.7267290691627665,0.6712800062553758,0
0.6698725467198373,0.8111062527328378,0.7249869723814487,0.6698725467198373,0
0.6665884744702478,0.808937728937729,0.7214164379981707,0.6665884744702478,0
0.6707326608804441,0.8161441547026077,0.7257213573894353,0.6707326608804441,0
0.6660411290953163,0.8059248554913295,0.7231118314424635,0.6660411290953163,0
0.671201814058957,0.8080763582966226,0.7235553218065873,0.671201814058957,0
0.6690124325592306,0.8016914552347624,0.7220434696959748,0.6690124325592306,0
0.669247009148487,0.8147768836869056,0.7247527329515877,0.669247009148487,0
