config_key,model_name,sampling,rank,class_weight_applied,params,cv_f1,cv_auc,cv_accuracy,cv_precision,cv_recall,cal_f1,cal_auc,cal_accuracy,cal_precision,cal_recall,model_path
XGBoost__adasyn_class_weight,XGBoost,adasyn_class_weight,1,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 1.0}",0.6851979487207188,0.8265249984737377,0.726384500581203,0.5586873301278719,0.8857938935428835,0.6846828678027629,0.8287003878399001,0.7242382821112042,0.5561015561015561,0.8906086044071354,models_knn_2015_clinical_dietary_only\XGBoost__adasyn_class_weight_rank1.joblib
XGBoost__adasyn_class_weight,XGBoost,adasyn_class_weight,2,True,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 0.8}",0.6847977296072429,0.8260916334027508,0.7260254377251774,0.5583456192745966,0.8853160456753795,0.6851012390450287,0.8289338053231191,0.7243264694210503,0.5560915780866721,0.8920514165792235,models_knn_2015_clinical_dietary_only\XGBoost__adasyn_class_weight_rank2.joblib
XGBoost__adasyn_class_weight,XGBoost,adasyn_class_weight,3,True,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.2, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 0.8}",0.6846592271034599,0.8274447961783267,0.723096231249768,0.5546862541856754,0.8941983206117123,0.6842550649609239,0.8270392349423223,0.7203139468230522,0.5513838748495788,0.901495278069255,models_knn_2015_clinical_dietary_only\XGBoost__adasyn_class_weight_rank3.joblib
LightGBM__baseline,LightGBM,baseline,1,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6613319818695507,0.8302863371230984,0.7582939170389533,0.6250911333889169,0.7020748270700927,0.6625207807401022,0.8313356491395837,0.758322677366727,0.6243472206104212,0.7056663168940189,models_knn_2015_clinical_dietary_only\LightGBM__baseline_rank1.joblib
LightGBM__baseline,LightGBM,baseline,2,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6604009756296938,0.8292013949768575,0.7579254095304993,0.624885110797248,0.7002195956021626,0.6626825211015958,0.8307223635755988,0.7585872392962653,0.6248402463111421,0.7054039874081847,models_knn_2015_clinical_dietary_only\LightGBM__baseline_rank2.joblib
LightGBM__baseline,LightGBM,baseline,3,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6586396506989882,0.829342489985866,0.7577080664585868,0.6256188586793117,0.6953849095226301,0.662092836392855,0.8317499267289613,0.7589399885356497,0.6260666277030976,0.7025183630640084,models_knn_2015_clinical_dietary_only\LightGBM__baseline_rank3.joblib
LightGBM__class_weight,LightGBM,class_weight,1,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.1, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6903123438169514,0.8300513156243261,0.7429108571455764,0.5800546227159323,0.8523443927099837,0.6894056297557601,0.8310201306298033,0.7426253362141187,0.5799982093293938,0.8496852046169989,models_knn_2015_clinical_dietary_only\LightGBM__class_weight_rank1.joblib
LightGBM__class_weight,LightGBM,class_weight,2,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.1, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6898224718669524,0.8292465538855897,0.7438935558878012,0.5817903126200906,0.8471442617213315,0.6892643284858854,0.8311568233720151,0.7437276775871952,0.5817689530685921,0.8454879328436516,models_knn_2015_clinical_dietary_only\LightGBM__class_weight_rank2.joblib
LightGBM__class_weight,LightGBM,class_weight,3,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.68964267857253,0.8272277538996997,0.741786419423698,0.5786132164400123,0.8534125111543791,0.688264709011597,0.8281919077408718,0.7416111821508885,0.5789332378736353,0.848504721930745,models_knn_2015_clinical_dietary_only\LightGBM__class_weight_rank3.joblib
LightGBM__smote,LightGBM,smote,1,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6887030862622269,0.8241558992839341,0.7446022298048973,0.5834255798271996,0.8403981012175704,0.6901446027426498,0.8232900665381186,0.7439481458618105,0.581721687505622,0.8482423924449108,models_knn_2015_clinical_dietary_only\LightGBM__smote_rank1.joblib
LightGBM__smote,LightGBM,smote,2,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6884167843364358,0.824709330683795,0.7454242984769798,0.5848285490740679,0.836659627409178,0.6884042323472253,0.8246165119291524,0.7454914237841175,0.584954128440367,0.8363064008394544,models_knn_2015_clinical_dietary_only\LightGBM__smote_rank2.joblib
LightGBM__smote,LightGBM,smote,3,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 50}",0.6882565556058069,0.8265974356264675,0.7473424539501545,0.5880716613082643,0.8296605711121039,0.6887755102040817,0.8273840487990345,0.7471669826711936,0.5875,0.8322402938090241,models_knn_2015_clinical_dietary_only\LightGBM__smote_rank3.joblib
LightGBM__adasyn,LightGBM,adasyn,1,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6889226437542597,0.8260161939501025,0.7431659828448738,0.581055756440976,0.8460198331672274,0.6894350462815193,0.8268104916460561,0.7425812425591958,0.5799176660103812,0.8499475341028332,models_knn_2015_clinical_dietary_only\LightGBM__adasyn_rank1.joblib
LightGBM__adasyn,LightGBM,adasyn,2,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6886633521779124,0.8242037869851193,0.7393958268742757,0.5754279703059677,0.8574318600270114,0.6902145473574045,0.8257019774990826,0.7389655628555051,0.5741772592721575,0.8650314795383001,models_knn_2015_clinical_dietary_only\LightGBM__adasyn_rank2.joblib
LightGBM__adasyn,LightGBM,adasyn,3,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6886360011769168,0.8248673856345411,0.7425328902532324,0.5801729296920684,0.847059814332671,0.689823407753089,0.8252119414891113,0.7420962123550421,0.5790082791774237,0.8530954879328436,models_knn_2015_clinical_dietary_only\LightGBM__adasyn_rank3.joblib
LightGBM__smote_class_weight,LightGBM,smote_class_weight,1,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6887030862622269,0.8241558992839341,0.7446022298048973,0.5834255798271996,0.8403981012175704,0.6901446027426498,0.8232900665381186,0.7439481458618105,0.581721687505622,0.8482423924449108,models_knn_2015_clinical_dietary_only\LightGBM__smote_class_weight_rank1.joblib
LightGBM__smote_class_weight,LightGBM,smote_class_weight,2,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6884333867395278,0.8246970213436556,0.7454526458265026,0.5848671366474749,0.8366315177816306,0.6884042323472253,0.8246165119291524,0.7454914237841175,0.584954128440367,0.8363064008394544,models_knn_2015_clinical_dietary_only\LightGBM__smote_class_weight_rank2.joblib
LightGBM__smote_class_weight,LightGBM,smote_class_weight,3,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 50}",0.6881860751641294,0.8265828256620538,0.7472857592511088,0.5880111225129864,0.8295762422294617,0.6887755102040817,0.8273840487990345,0.7471669826711936,0.5875,0.8322402938090241,models_knn_2015_clinical_dietary_only\LightGBM__smote_class_weight_rank3.joblib
LightGBM__adasyn_class_weight,LightGBM,adasyn_class_weight,1,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6887556606416994,0.8260379551574231,0.7432321262140192,0.5812345558895249,0.8451485137172691,0.6894717242113103,0.8267445520673934,0.7426253362141187,0.5799695694978967,0.8499475341028332,models_knn_2015_clinical_dietary_only\LightGBM__adasyn_class_weight_rank1.joblib
LightGBM__adasyn_class_weight,LightGBM,adasyn_class_weight,2,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6887397733227387,0.8242636591513307,0.7395564551587862,0.5756347425895015,0.8572070106580363,0.6902395648080343,0.8257262893698969,0.738877375545659,0.5740386288498347,0.8654249737670514,models_knn_2015_clinical_dietary_only\LightGBM__adasyn_class_weight_rank2.joblib
LightGBM__adasyn_class_weight,LightGBM,adasyn_class_weight,3,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6887177351143489,0.8248949112899682,0.7426557269821996,0.5803252825138351,0.8469755091512322,0.6903376018626309,0.8252755156590927,0.741963931390273,0.5785879013659748,0.8555876180482687,models_knn_2015_clinical_dietary_only\LightGBM__adasyn_class_weight_rank3.joblib
