scaler_key,scaler,model,strategy,cv_best_f1,grid_rows,grid_seconds,fit_seconds,accuracy,precision,recall,f1,auc,logloss,best_params
standardization,Standardization,XGBoost,class_weight,0.687421011497788,30000,15.004154000023846,2.3805536999716423,0.7410763498467712,0.5772504741322277,0.8583983734505148,0.6902953586497891,0.8251632658346779,0.5040217215023247,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 150, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
standardization,Standardization,XGBoost,smote_class_weight,0.804570280770314,39830,19.111452800047118,4.449748500017449,0.7080935687986419,0.5387018396390142,0.9161146455040335,0.6784534680396347,0.8234969374116902,0.5964065529566196,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
standardization,Standardization,XGBoost,adasyn_class_weight,0.7947354714728577,39441,19.09557770000538,4.456150699988939,0.6968714862094054,0.5279686333084391,0.9273299665507969,0.6728531658219716,0.8217519866651903,0.6017230582352995,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
standardization,Standardization,CatBoost,base,0.6549740021424934,30000,31.746410500025377,2.2059361999854445,0.7551425358820028,0.6181455064194008,0.7105004263133731,0.661113145367997,0.8249070192922185,0.4687522485146282,"{""depth"": 3, ""iterations"": 150, ""learning_rate"": 0.03}"
standardization,Standardization,CatBoost,adasyn,0.7940638731138633,39441,33.7447224999778,5.059852899983525,0.7403708358136561,0.5769998668973779,0.8529546796091034,0.6883501826073148,0.8222221871284271,0.49624320468779487,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
standardization,Standardization,CatBoost,smote,0.8039703772206553,39830,37.65354050003225,4.575783799984492,0.7445157307582071,0.5833675096832992,0.8396405850331212,0.6884276188427619,0.8234278601164132,0.4952692583437773,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
standardization,Standardization,CatBoost,class_weight,0.6871765686341326,30000,32.547842899977695,3.6165342000313103,0.7384527195361246,0.5737511986749194,0.8633173739096216,0.6893608107046532,0.8251426673500808,0.5045595745707797,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.03}"
standardization,Standardization,CatBoost,smote_class_weight,0.8048651413504415,39830,38.197352699993644,4.815387799986638,0.7445157307582071,0.5833675096832992,0.8396405850331212,0.6884276188427619,0.8234278601164132,0.4952692583437773,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
standardization,Standardization,CatBoost,adasyn_class_weight,0.7950740615568425,39441,37.77325969998492,4.70285810000496,0.7357188526578037,0.5705566617608865,0.8644979340198071,0.6874234008709484,0.8224727539216572,0.5024531882864252,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
standardization,Standardization,LightGBM,base,0.6469332787290325,30000,4.501677100022789,1.2334064000169747,0.7530700884097272,0.6221846506853451,0.6758050764084738,0.647887323943662,0.8229529840705415,0.4714671740024893,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 150, ""num_leaves"": 2}"
standardization,Standardization,LightGBM,adasyn,0.7733471925939961,39441,5.948615500004962,2.2102557999896817,0.727803867098794,0.5606624566099285,0.8792549353971273,0.6847132131365238,0.8215278091958005,0.5110780192896736,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 250, ""num_leaves"": 2}"
standardization,Standardization,LightGBM,smote,0.7912850445289497,39830,5.665075799974147,2.366812899999786,0.7359834204202218,0.5713102606573097,0.8596445202334886,0.6864280290135903,0.8224142421579763,0.5063112692082148,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 250, ""num_leaves"": 2}"
standardization,Standardization,LightGBM,class_weight,0.6842500843424896,30000,4.528298199991696,1.748399399977643,0.7361377516149658,0.5712547264114042,0.8620712271266479,0.6871601840234212,0.8236278569928234,0.5072272659349908,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 250, ""num_leaves"": 2}"
standardization,Standardization,LightGBM,smote_class_weight,0.7912850445289497,39830,5.715012400003616,2.190245200006757,0.7359834204202218,0.5713102606573097,0.8596445202334886,0.6864280290135903,0.8224142421579763,0.5063112692082148,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 250, ""num_leaves"": 2}"
